
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00168597 0.0118261 0.0226877 0.0246719 0.0200696 0.0194203 0.0178159 0.0160483 0.0136133 0.0134709 0.0121723 0.0115454 0.0122431 0.0115558 0.0117955 0.0114318 0.0116895 0.0114939 0.010938 0.0106855 0.0104692 0.0112633 0.0112908 0.011686 0.011145 0.0110873 0.0112307 0.0111074 0.0108904 0.0107154 0.011299 0.0109781 0.0110619 0.0108409 0.0107988 0.0106074 0.0110383 0.011019 0.0108067 0.0106311 0.0110103 0.0108947 0.0107682 0.0106067 0.0108793 0.0108998 0.0108091 0.0107866 0.0106989 0.0108174 0.0111934 0.0107717 0.0107917 0.0109655 0.0109588 0.0106849 0.0108777 0.0109359 0.011083 0.0107767 0.0113035 0.0107899 0.0111225 0.0108478 0.0108127 0.0108986 0.0110942 0.0110255 0.0109387 0.0112293 0.010926 0.0110446 0.01093 0.0111697 0.0109273 0.0110529 0.0111993 0.0109164 0.0111019 0.0108687 0.0109109 0.0109388 0.0108785 0.0109322 0.0110793 0.0110233 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00161299 0.0112067 0.0216698 0.0237445 0.0207613 0.0202567 0.0180057 0.0154301 0.0141344 0.0135474 0.0126604 0.0119631 0.0123581 0.0118037 0.0116323 0.0118119 0.0116339 0.0117184 0.0110119 0.0108096 0.0108685 0.0112422 0.0112827 0.0114719 0.0113082 0.0109641 0.0112477 0.0108481 0.0110992 0.0108452 0.0111008 0.0112793 0.0112635 0.0105744 0.0109949 0.0108533 0.0109559 0.0108551 0.0110221 0.010695 0.0111525 0.0106822 0.0108114 0.0106613 0.0108714 0.0108481 0.0108768 0.0108403 0.0108251 0.0108333 0.0111176 0.0108796 0.0108483 0.0109779 0.0109897 0.0107038 0.0107965 0.0108837 0.0109573 0.0108535 0.010975 0.0107593 0.0109881 0.0109429 0.0107733 0.0107179 0.0110824 0.0109919 0.0108838 0.011057 0.0110356 0.0109544 0.0107997 0.0109583 0.0109005 0.0109828 0.0111385 0.0108514 0.0109606 0.0107396 0.0109047 0.0109251 0.0109049 0.0108703 0.0110388 0.010908 

0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00160212 0.0110873 0.0213289 0.0234602 0.0212002 0.0205484 0.0175737 0.0152389 0.0139846 0.0135486 0.0126412 0.0121737 0.012233 0.0116809 0.0117305 0.0117079 0.0115663 0.0115086 0.0111822 0.0108103 0.0111428 0.0112274 0.0112703 0.0113749 0.0109803 0.0108659 0.0113541 0.0108203 0.0112141 0.0107584 0.0111561 0.0112511 0.0112766 0.0108242 0.0110174 0.0108651 0.0109654 0.0108017 0.0110594 0.0106665 0.0110047 0.0106161 0.0108605 0.0106888 0.0108704 0.0109431 0.0109133 0.0109851 0.0108937 0.0108605 0.0111735 0.010847 0.0108448 0.010954 0.0109246 0.010746 0.0107887 0.0109185 0.0109377 0.0108374 0.0108975 0.0107781 0.0109908 0.0109934 0.0108967 0.0108397 0.0110667 0.0109485 0.0108852 0.0109719 0.0110495 0.0109546 0.0108791 0.010996 0.0108963 0.0109624 0.0110788 0.0109195 0.0109931 0.010783 0.0109589 0.0110094 0.0109936 0.0109383 0.0110406 0.0109704 

0 0 0 0 0 0 0 0 0 0 0 0 0 7.29386e-06 0.00161415 0.0110311 0.021088 0.0236033 0.02097 0.0203957 0.0176284 0.0157377 0.0141521 0.0137129 0.0128723 0.0122356 0.0121721 0.0116176 0.0117711 0.0116004 0.0115053 0.0115977 0.0113255 0.0110428 0.0111108 0.0110932 0.0110543 0.0114414 0.0111208 0.010836 0.0111039 0.0109262 0.0111501 0.0108746 0.0110503 0.0111046 0.0112618 0.0108664 0.0109918 0.0107874 0.0110069 0.0108071 0.0111453 0.0107198 0.0109394 0.0107375 0.0109454 0.0106239 0.0108126 0.0109395 0.0109437 0.0109303 0.0109053 0.0108429 0.0110552 0.0108873 0.0108837 0.010935 0.0109376 0.0107639 0.0107352 0.0108763 0.010945 0.0108611 0.0109167 0.0108548 0.0109571 0.0110031 0.0109032 0.0108355 0.0109681 0.010923 0.0108576 0.0109581 0.0110556 0.0109273 0.0109326 0.0109698 0.0108942 0.0108632 0.011051 0.0108963 0.0109406 0.0108324 0.0109782 0.0110313 0.0109444 0.0109751 0.0109964 0.0108998 

0 0 0 0 0 0 0 0 0 0 0 0 0 5.83148e-06 0.00159504 0.0111768 0.0210889 0.0238705 0.0211621 0.020484 0.0173944 0.015882 0.0143585 0.0138635 0.0129329 0.01212 0.0119748 0.0116009 0.0116187 0.011529 0.011371 0.0115076 0.0113277 0.0111094 0.0111244 0.01111 0.0110994 0.011295 0.0110581 0.0108152 0.0110882 0.0109256 0.0111463 0.0108787 0.0110478 0.0110579 0.0111666 0.0109071 0.0109413 0.0107703 0.0110064 0.0108062 0.0111068 0.0107566 0.0109501 0.0107808 0.0109033 0.0106798 0.0108041 0.0109905 0.0109523 0.0109285 0.010934 0.0108435 0.0109923 0.0108529 0.0108524 0.0109741 0.0109358 0.0107713 0.0108154 0.0108956 0.0109012 0.0108972 0.0109147 0.0109143 0.0109249 0.0110084 0.0108852 0.0108327 0.0109323 0.0109418 0.0108781 0.0109696 0.0109955 0.0109493 0.010943 0.010965 0.010925 0.0108362 0.0110494 0.0109456 0.0109541 0.0108092 0.0109595 0.0109895 0.0109017 0.0109196 0.010997 0.0109222 

0 0 0 0 0 0 0 0 0 0 0 0 0 9.99483e-06 0.00159899 0.011206 0.0210837 0.023418 0.0214387 0.02023 0.0173729 0.0157837 0.0142908 0.0138218 0.0128957 0.0123563 0.0120608 0.0117271 0.0116057 0.0115176 0.0114409 0.0116502 0.0113074 0.0112484 0.0111405 0.0111185 0.0111223 0.0112791 0.0110911 0.0109289 0.0111878 0.0109541 0.0111055 0.0108802 0.0110852 0.0110747 0.01114 0.0109105 0.0109785 0.0107925 0.0110323 0.0108138 0.0110842 0.0107682 0.0109534 0.0108478 0.0109643 0.0106727 0.0108829 0.0109373 0.0109557 0.0109256 0.0109037 0.0108296 0.0109037 0.0108589 0.0109076 0.0109667 0.0109226 0.0107384 0.0108442 0.0109248 0.0109438 0.0108821 0.0109066 0.0108674 0.0109219 0.0109779 0.0108692 0.0108354 0.0109156 0.0109093 0.010888 0.0109516 0.0109721 0.0109338 0.0109234 0.0109436 0.0109022 0.0108097 0.0109881 0.0109425 0.0109098 0.0107916 0.010934 0.0109604 0.0109014 0.0108624 0.01095 0.0109136 

0 0 0 0 0 0 0 0 0 0 0 0 0 8.55766e-06 0.00159789 0.0110513 0.0211084 0.0239512 0.0216115 0.0202244 0.0172254 0.0156623 0.0143787 0.0138723 0.012817 0.0124112 0.012173 0.0118029 0.0115296 0.0115616 0.0113903 0.0116546 0.0113819 0.0112483 0.0111937 0.011138 0.0111698 0.0113163 0.011157 0.0109834 0.0111229 0.0109978 0.0110693 0.0109078 0.011018 0.0110923 0.011079 0.0109116 0.0109704 0.0108073 0.0109833 0.0107923 0.0110742 0.0108081 0.0108789 0.0108537 0.0109947 0.0106687 0.0108758 0.0109349 0.0109309 0.0109297 0.0108283 0.0108403 0.0108923 0.0108389 0.0108959 0.0109495 0.0108751 0.0107721 0.0108473 0.0109124 0.0108752 0.0108645 0.0109069 0.010849 0.0109005 0.0109333 0.0108791 0.010846 0.0108859 0.0108841 0.0108912 0.0109392 0.0109467 0.0109301 0.0109127 0.0108979 0.0109041 0.0108057 0.0109552 0.0109389 0.0108541 0.0108029 0.0108972 0.010954 0.0108951 0.0108484 0.0109314 0.0108961 

0 0 0 0 0 0 0 0 0 0 0 0 0 1.48519e-05 0.00158597 0.0107891 0.0209656 0.0239287 0.021539 0.0200884 0.0171631 0.0156731 0.0143703 0.0137234 0.0128483 0.0123807 0.0122089 0.0119098 0.0114479 0.0115131 0.0114623 0.0116467 0.0113491 0.0112614 0.0113001 0.0111811 0.0110997 0.0112709 0.0111852 0.0110583 0.0111644 0.0110236 0.011067 0.0108825 0.0110491 0.0111176 0.011088 0.0109325 0.0109831 0.0108327 0.0109458 0.0108085 0.0110446 0.0108419 0.0108772 0.0108864 0.0109879 0.0106868 0.0108813 0.0109392 0.0109518 0.010972 0.0108468 0.0108352 0.0108981 0.0108633 0.0109215 0.0109676 0.010871 0.0107936 0.0108399 0.0109262 0.0108863 0.0108904 0.0109066 0.0108494 0.0109201 0.0109574 0.0108815 0.0108899 0.0108871 0.0108795 0.0108958 0.0109313 0.0109742 0.0109286 0.0109211 0.0109005 0.0108955 0.0108204 0.0109557 0.0109302 0.0108598 0.0108239 0.0108916 0.010954 0.010916 0.0108823 0.010961 0.0109176 

0 0 0 0 0 0 0 0 0 0 0 0 0 1.64355e-05 0.00161763 0.0107352 0.0208071 0.0240146 0.0216434 0.0200861 0.0171804 0.0157157 0.014421 0.0136585 0.0128798 0.0123965 0.0121973 0.0119087 0.0114566 0.0115512 0.011471 0.0116616 0.0113448 0.0112618 0.0112889 0.0111851 0.0111178 0.0113485 0.0111786 0.0110526 0.0111679 0.0110365 0.0110405 0.0108951 0.0110282 0.0110462 0.0110493 0.0109431 0.011006 0.0108041 0.0109474 0.0108112 0.0109631 0.0108681 0.0108623 0.01088 0.0109929 0.0106869 0.0108964 0.0109537 0.0109649 0.0109721 0.0108457 0.0108297 0.0109135 0.010817 0.0109448 0.0109639 0.010857 0.0107984 0.0108345 0.0109352 0.0108566 0.0108972 0.0108754 0.0108477 0.0109226 0.0109622 0.0109122 0.0109053 0.0108849 0.010882 0.0108972 0.0109351 0.0109633 0.010929 0.0108998 0.0108807 0.0108703 0.0108543 0.010949 0.0109114 0.0108696 0.0108275 0.0109019 0.0109117 0.0109165 0.0108907 0.0109655 0.0109278 

0 0 0 0 0 0 0 0 0 0 0 0 0 1.47769e-05 0.00162555 0.0107137 0.0209324 0.0239632 0.021699 0.0200243 0.0172849 0.0157918 0.0144625 0.0136723 0.0128908 0.0123968 0.0121707 0.0119279 0.0115173 0.0115818 0.0114386 0.0116568 0.0113622 0.0112596 0.011292 0.0111956 0.0111916 0.0113405 0.0112091 0.0110726 0.0111356 0.0110532 0.0110301 0.0109606 0.0110044 0.0110559 0.0110701 0.0109329 0.0110027 0.0107681 0.0109437 0.0108035 0.0109816 0.0108684 0.0108361 0.0108551 0.0109804 0.0106917 0.0109318 0.0109075 0.0109374 0.0109585 0.0108355 0.0108138 0.0109171 0.0108486 0.0109193 0.0109508 0.010833 0.0107965 0.0108393 0.0109086 0.0108537 0.0109037 0.0108712 0.0108526 0.0109202 0.0109305 0.0108907 0.0108753 0.0108537 0.0108587 0.0109122 0.0109177 0.0109465 0.010922 0.0108885 0.0108701 0.0108539 0.0108582 0.010948 0.0108983 0.0108576 0.0108127 0.0108833 0.0108936 0.01092 0.0108796 0.0109531 0.0109141 
