0.73 0.52 -0.353501 0.00547633
0.73 0.53 -0.360286 0.00531569
0.73 0.54 -0.382725 0.00477813
0.73 0.55 -0.396917 0.00393631
0.73 0.56 -0.406961 0.00365788
0.73 0.57 -0.412915 0.00324301
0.73 0.58 -0.417897 0.00287419
0.73 0.59 -0.423918 0.00230327
0.73 0.60 -0.426373 0.00247939
0.73 0.61 -0.428287 0.00213301
0.73 0.62 -0.429803 0.00252535
0.73 0.63 -0.429661 0.00229771
0.73 0.64 -0.428102 0.00235109
0.73 0.65 -0.427108 0.00301363
0.73 0.66 -0.425693 0.00249342
0.73 0.67 -0.425802 0.00282489
0.73 0.68 -0.416929 0.00388986
0.73 0.69 -0.413989 0.00394323
0.73 0.70 -0.410938 0.00390768
0.73 0.71 -0.398839 0.00476755
0.73 0.72 -0.388068 0.0055165
0.73 0.73 -0.387855 0.00519112
0.73 0.74 -0.378087 0.00583448
0.73 0.75 -0.36946 0.00665087
0.73 0.76 -0.366809 0.00659176
0.73 0.77 -0.358295 0.00725246
0.73 0.78 -0.35161 0.00724223
0.73 0.79 -0.337063 0.00681913
0.73 0.80 -0.329493 0.00730898
0.74 0.50 -0.292732 0.00672476
0.74 0.51 -0.33033 0.00672408
0.74 0.52 -0.350741 0.00549592
0.74 0.53 -0.368183 0.00461618
0.74 0.54 -0.381859 0.00462675
0.74 0.55 -0.397283 0.00406489
0.74 0.56 -0.408456 0.00345085
0.74 0.57 -0.415441 0.00312523
0.74 0.58 -0.41999 0.00271226
0.74 0.59 -0.427406 0.00263178
0.74 0.60 -0.430488 0.00265527
0.74 0.61 -0.433853 0.0021888
0.74 0.62 -0.435449 0.00218251
0.74 0.63 -0.432247 0.00254259
0.74 0.64 -0.428864 0.00219524
0.74 0.65 -0.427812 0.00325261
0.74 0.66 -0.428212 0.0027244
0.74 0.67 -0.426559 0.00301962
0.74 0.68 -0.4204 0.00385262
0.74 0.69 -0.415136 0.00427416
0.74 0.70 -0.409897 0.00474163
0.74 0.71 -0.401784 0.00491347
0.74 0.72 -0.397456 0.00514618
0.74 0.73 -0.387629 0.00534533
0.74 0.74 -0.377802 0.00615883
0.74 0.75 -0.375445 0.00622684
0.74 0.76 -0.363836 0.00612556
0.74 0.77 -0.368052 0.00612984
0.74 0.78 -0.345845 0.00688098
0.74 0.79 -0.338968 0.00791172
0.74 0.80 -0.322523 0.00874527
0.75 0.50 -0.291096 0.00742387
0.75 0.51 -0.32323 0.00706312
0.75 0.52 -0.350848 0.00583158
0.75 0.53 -0.368882 0.00465597
0.75 0.54 -0.38333 0.00447169
0.75 0.55 -0.399074 0.00431904
0.75 0.56 -0.40816 0.00362072
0.75 0.57 -0.417925 0.00308347
0.75 0.58 -0.422963 0.00311701
0.75 0.59 -0.429717 0.00265138
0.75 0.60 -0.432098 0.00226243
0.75 0.61 -0.436633 0.00227716
0.75 0.62 -0.436182 0.002085
0.75 0.63 -0.43799 0.00246815
0.75 0.64 -0.434729 0.00279176
0.75 0.65 -0.43341 0.00295264
0.75 0.66 -0.432005 0.00328233
0.75 0.67 -0.425665 0.0037994
0.75 0.68 -0.422138 0.00392349
0.75 0.69 -0.41709 0.00410796
0.75 0.70 -0.413705 0.00437443
0.75 0.71 -0.406885 0.00465633
0.75 0.72 -0.402659 0.00531597
0.75 0.73 -0.395549 0.00483638
0.75 0.74 -0.384234 0.00627253
0.75 0.75 -0.377759 0.00602908
0.75 0.76 -0.361238 0.00750038
0.75 0.77 -0.358194 0.00659397
0.75 0.78 -0.344321 0.00785352
0.75 0.79 -0.339028 0.00790784
0.75 0.80 -0.321613 0.00870347
0.76 0.50 -0.297342 0.00687442
0.76 0.51 -0.320956 0.00686244
0.76 0.52 -0.351651 0.00564227
0.76 0.53 -0.37061 0.00532687
0.76 0.54 -0.384967 0.0042869
0.76 0.55 -0.39666 0.00387012
0.76 0.56 -0.410174 0.00371531
0.76 0.57 -0.41869 0.00332611
0.76 0.58 -0.428861 0.00267483
0.76 0.59 -0.434102 0.00241827
0.76 0.60 -0.437141 0.00236667
0.76 0.61 -0.435889 0.00230736
0.76 0.62 -0.437854 0.00244842
0.76 0.63 -0.437015 0.00294349
0.76 0.64 -0.438029 0.00293371
0.76 0.65 -0.436702 0.0026856
0.76 0.66 -0.42907 0.00308705
0.76 0.67 -0.42757 0.00371493
0.76 0.68 -0.425013 0.0036837
0.76 0.69 -0.41847 0.00435172
0.76 0.70 -0.41396 0.00454188
0.76 0.71 -0.408228 0.00464341
0.76 0.72 -0.398776 0.0052591
0.76 0.73 -0.387469 0.00549687
0.76 0.74 -0.381989 0.00598704
0.76 0.75 -0.373174 0.0068884
0.76 0.76 -0.362079 0.00666999
0.76 0.77 -0.353515 0.00714914
0.76 0.78 -0.341164 0.00866628
0.76 0.79 -0.327906 0.00833538
0.76 0.80 -0.324925 0.0077435
0.77 0.50 -0.289478 0.00730894
0.77 0.51 -0.31838 0.00671664
0.77 0.52 -0.344166 0.00607995
0.77 0.53 -0.371952 0.00479566
0.77 0.54 -0.380734 0.00442273
0.77 0.55 -0.399476 0.00399898
0.77 0.56 -0.413363 0.00375422
0.77 0.57 -0.423284 0.00355057
0.77 0.58 -0.430183 0.00284384
0.77 0.59 -0.43616 0.00277742
0.77 0.60 -0.443158 0.00253242
0.77 0.61 -0.439504 0.00241918
0.77 0.62 -0.440622 0.00267312
0.77 0.63 -0.439177 0.0026695
0.77 0.64 -0.438708 0.00265616
0.77 0.65 -0.434981 0.00328902
0.77 0.66 -0.431854 0.00350972
0.77 0.67 -0.427126 0.00325119
0.77 0.68 -0.422505 0.00394472
0.77 0.69 -0.420502 0.00437145
0.77 0.70 -0.416139 0.00483103
0.77 0.71 -0.402246 0.00552841
0.77 0.72 -0.402686 0.00555044
0.77 0.73 -0.386601 0.00673371
0.77 0.74 -0.378916 0.00633568
0.77 0.75 -0.36718 0.00645821
0.77 0.76 -0.362886 0.00746959
0.77 0.77 -0.352679 0.00718688
0.77 0.78 -0.34026 0.00785385
0.77 0.79 -0.343339 0.00701392
0.77 0.80 -0.323472 0.007049
0.78 0.50 -0.294244 0.00737312
0.78 0.51 -0.325653 0.00660963
0.78 0.52 -0.345654 0.00583369
0.78 0.53 -0.368811 0.00517852
0.78 0.54 -0.387601 0.00498157
0.78 0.55 -0.402336 0.00403738
0.78 0.56 -0.412995 0.00374364
0.78 0.57 -0.420655 0.00331185
0.78 0.58 -0.434184 0.00297475
0.78 0.59 -0.437699 0.00235645
0.78 0.60 -0.440862 0.00243684
0.78 0.61 -0.439907 0.00234915
0.78 0.62 -0.443661 0.00241748
0.78 0.63 -0.445592 0.00253097
0.78 0.64 -0.440363 0.00263757
0.78 0.65 -0.437402 0.00306903
0.78 0.66 -0.435981 0.00308222
0.78 0.67 -0.428707 0.00370992
0.78 0.68 -0.424386 0.00446261
0.78 0.69 -0.419808 0.0040567
0.78 0.70 -0.411643 0.00501726
0.78 0.71 -0.40293 0.00500301
0.78 0.72 -0.401082 0.0046269
0.78 0.73 -0.387301 0.00543728
0.78 0.74 -0.383384 0.00585787
0.78 0.75 -0.368064 0.00799183
0.78 0.76 -0.362427 0.00772072
0.78 0.77 -0.346687 0.0082797
0.78 0.78 -0.340119 0.00790748
0.78 0.79 -0.323246 0.00793647
0.78 0.80 -0.321121 0.00762523
0.79 0.50 -0.292362 0.00664685
0.79 0.51 -0.321974 0.00598177
0.79 0.52 -0.346002 0.00564998
0.79 0.53 -0.364715 0.00546171
0.79 0.54 -0.389059 0.00434334
0.79 0.55 -0.401195 0.00424514
0.79 0.56 -0.414537 0.00348764
0.79 0.57 -0.423148 0.00330001
0.79 0.58 -0.437867 0.00260063
0.79 0.59 -0.439162 0.00251891
0.79 0.60 -0.443952 0.00250637
0.79 0.61 -0.443075 0.00272688
0.79 0.62 -0.445973 0.0025677
0.79 0.63 -0.443965 0.00261364
0.79 0.64 -0.444612 0.00239599
0.79 0.65 -0.443206 0.00306842
0.79 0.66 -0.431735 0.00385783
0.79 0.67 -0.43604 0.00347821
0.79 0.68 -0.430602 0.00342129
0.79 0.69 -0.420271 0.00388985
0.79 0.70 -0.40878 0.00429023
0.79 0.71 -0.403832 0.004522
0.79 0.72 -0.396792 0.00567493
0.79 0.73 -0.389479 0.00506246
0.79 0.74 -0.379389 0.00607419
0.79 0.75 -0.37276 0.00728193
0.79 0.76 -0.360796 0.00729259
0.79 0.77 -0.350363 0.00729308
0.79 0.78 -0.3377 0.00802244
0.79 0.79 -0.32644 0.00913658
0.79 0.80 -0.307807 0.00936571
0.80 0.50 -0.293142 0.00722325
0.80 0.51 -0.327349 0.00651487
0.80 0.52 -0.348727 0.00535383
0.80 0.53 -0.367529 0.00519081
0.80 0.54 -0.385273 0.00452626
0.80 0.55 -0.39733 0.00498943
0.80 0.56 -0.414362 0.00330922
0.80 0.57 -0.420829 0.00324185
0.80 0.58 -0.430873 0.00305553
0.80 0.59 -0.440292 0.00288067
0.80 0.60 -0.444388 0.00284982
0.80 0.61 -0.444876 0.00281098
0.80 0.62 -0.44873 0.00253131
0.80 0.63 -0.44405 0.0028179
0.80 0.64 -0.443566 0.00273958
0.80 0.65 -0.442944 0.00264308
0.80 0.66 -0.436094 0.00331704
0.80 0.67 -0.433843 0.00318835
0.80 0.68 -0.426761 0.00347844
0.80 0.69 -0.420604 0.00407494
0.80 0.70 -0.41053 0.00526716
0.80 0.71 -0.403233 0.00554007
0.80 0.72 -0.396329 0.00546508
0.80 0.73 -0.377124 0.00644487
0.80 0.74 -0.374229 0.00560244
0.80 0.75 -0.365565 0.00635766
0.80 0.76 -0.346114 0.00798132
0.80 0.77 -0.339794 0.00796149
0.80 0.78 -0.334221 0.00747427
0.80 0.79 -0.310875 0.00975867
0.80 0.80 -0.296351 0.0101166
0.81 0.50 -0.293968 0.00647851
0.81 0.51 -0.320392 0.00608162
0.81 0.52 -0.341451 0.00500568
0.81 0.53 -0.363636 0.0050861
0.81 0.54 -0.383656 0.00460521
0.81 0.55 -0.402033 0.00413091
0.81 0.56 -0.41085 0.00368098
0.81 0.57 -0.419911 0.00333879
0.81 0.58 -0.431646 0.00290232
0.81 0.59 -0.439218 0.00260004
0.81 0.60 -0.443674 0.00293301
0.81 0.61 -0.445893 0.00243076
0.81 0.62 -0.444116 0.00249023
0.81 0.63 -0.445225 0.00248296
0.81 0.64 -0.443589 0.00297721
0.81 0.65 -0.441721 0.00303743
0.81 0.66 -0.435236 0.00321518
0.81 0.67 -0.428283 0.00419048
0.81 0.68 -0.426565 0.00423576
0.81 0.69 -0.417086 0.00426133
0.81 0.70 -0.406775 0.00533464
0.81 0.71 -0.40574 0.00484698
0.81 0.72 -0.394351 0.00525267
0.81 0.73 -0.377171 0.00612133
0.81 0.74 -0.372475 0.00660665
0.81 0.75 -0.356812 0.00632447
0.81 0.76 -0.342528 0.00729201
0.81 0.77 -0.325911 0.0090079
0.81 0.78 -0.318309 0.00920946
0.81 0.79 -0.311016 0.00964368
0.81 0.80 -0.288621 0.0103474
0.82 0.50 -0.285169 0.00757529
0.82 0.51 -0.319962 0.00650326
0.82 0.52 -0.343246 0.00570209
0.82 0.53 -0.362298 0.00496023
0.82 0.54 -0.387546 0.00413093
0.82 0.55 -0.399104 0.00416274
0.82 0.56 -0.41077 0.00407816
0.82 0.57 -0.423143 0.00333906
0.82 0.58 -0.428691 0.00314503
0.82 0.59 -0.436073 0.00258744
0.82 0.60 -0.441422 0.00251926
0.82 0.61 -0.441438 0.00289661
0.82 0.62 -0.443513 0.00305283
0.82 0.63 -0.443997 0.00305557
0.82 0.64 -0.441319 0.00299922
0.82 0.65 -0.440701 0.00322278
0.82 0.66 -0.434593 0.00324401
0.82 0.67 -0.428965 0.0041197
0.82 0.68 -0.427136 0.00435533
0.82 0.69 -0.418623 0.00474613
0.82 0.70 -0.409137 0.00489318
0.82 0.71 -0.398108 0.00543164
0.82 0.72 -0.383471 0.00576995
0.82 0.73 -0.372047 0.00574099
0.82 0.74 -0.360538 0.00739517
0.82 0.75 -0.34504 0.00718297
0.82 0.76 -0.328066 0.00785339
0.82 0.77 -0.328269 0.00707583
0.82 0.78 -0.309304 0.0092037
0.82 0.79 -0.305668 0.00917265
0.82 0.80 -0.281393 0.00961555
0.83 0.50 -0.286177 0.00710648
0.83 0.51 -0.303753 0.00551718
0.83 0.52 -0.339586 0.00568453
0.83 0.53 -0.36172 0.00493408
0.83 0.54 -0.37975 0.00494861
0.83 0.55 -0.402354 0.00450478
0.83 0.56 -0.407749 0.00390621
0.83 0.57 -0.422401 0.00337161
0.83 0.58 -0.429135 0.00313691
0.83 0.59 -0.433461 0.0029459
0.83 0.60 -0.441271 0.00272499
0.83 0.61 -0.441902 0.00288481
0.83 0.62 -0.443267 0.00300981
0.83 0.63 -0.440603 0.00339333
0.83 0.64 -0.436862 0.00335658
0.83 0.65 -0.432685 0.0040361
0.83 0.66 -0.431629 0.0036893
0.83 0.67 -0.427266 0.00482009
0.83 0.68 -0.42033 0.00460215
0.83 0.69 -0.420205 0.0038986
0.83 0.70 -0.404446 0.00511515
0.83 0.71 -0.388595 0.00526032
0.83 0.72 -0.385473 0.00545726
0.83 0.73 -0.365035 0.00648039
0.83 0.74 -0.358687 0.00743238
0.83 0.75 -0.335636 0.00833821
0.83 0.76 -0.324352 0.00858937
0.83 0.77 -0.307221 0.00782479
0.83 0.78 -0.308678 0.00865763
0.83 0.79 -0.296479 0.00848965
0.83 0.80 -0.269723 0.00992807
0.84 0.50 -0.278829 0.00776047
0.84 0.51 -0.306922 0.00628457
0.84 0.52 -0.334477 0.00626461
0.84 0.53 -0.355015 0.00489798
0.84 0.54 -0.374715 0.00428991
0.84 0.55 -0.395936 0.00368611
0.84 0.56 -0.408739 0.00431675
0.84 0.57 -0.419062 0.00356953
0.84 0.58 -0.426429 0.00315972
0.84 0.59 -0.430663 0.00270059
0.84 0.60 -0.434632 0.00308784
0.84 0.61 -0.436128 0.00359883
0.84 0.62 -0.436405 0.0031182
0.84 0.63 -0.436565 0.0036017
0.84 0.64 -0.434729 0.00366095
0.84 0.65 -0.430072 0.00333884
0.84 0.66 -0.423031 0.00378986
0.84 0.67 -0.42078 0.00425294
0.84 0.68 -0.416301 0.00459562
0.84 0.69 -0.405989 0.00630719
0.84 0.70 -0.402049 0.00533447
0.84 0.71 -0.391382 0.00540961
0.84 0.72 -0.368318 0.00657116
0.84 0.73 -0.361471 0.0066542
0.84 0.74 -0.348713 0.00677235
0.84 0.75 -0.335363 0.00810166
0.84 0.76 -0.32174 0.00873488
0.84 0.77 -0.303364 0.00886477
0.84 0.78 -0.287744 0.0092135
0.84 0.79 -0.276885 0.00988852
0.84 0.80 -0.267009 0.00940661
0.85 0.50 -0.276725 0.00633198
0.85 0.51 -0.297165 0.00657738
0.85 0.52 -0.327453 0.00643644
0.85 0.53 -0.353981 0.00492556
0.85 0.54 -0.370635 0.00437968
0.85 0.55 -0.38746 0.00388355
0.85 0.56 -0.404981 0.00395027
0.85 0.57 -0.411806 0.00358785
0.85 0.58 -0.420595 0.00327102
0.85 0.59 -0.428163 0.0034486
0.85 0.60 -0.429706 0.00305368
0.85 0.61 -0.431034 0.00318849
0.85 0.62 -0.434817 0.00309299
0.85 0.63 -0.432169 0.00376379
0.85 0.64 -0.42933 0.00374545
0.85 0.65 -0.424604 0.00376682
0.85 0.66 -0.42541 0.00414902
0.85 0.67 -0.413786 0.00456407
0.85 0.68 -0.407977 0.00516069
0.85 0.69 -0.39767 0.00536529
0.85 0.70 -0.387123 0.00606326
0.85 0.71 -0.380862 0.00663713
0.85 0.72 -0.363332 0.00677843
0.85 0.73 -0.35757 0.00634164
0.85 0.74 -0.340144 0.00781406
0.85 0.75 -0.323705 0.00821105
0.85 0.76 -0.305605 0.00801666
0.85 0.77 -0.294163 0.00983992
0.85 0.78 -0.274383 0.0103263
0.85 0.79 -0.271885 0.0102274
0.85 0.80 -0.25309 0.0103771
0.86 0.50 -0.261038 0.00711063
0.86 0.51 -0.296525 0.00675369
0.86 0.52 -0.321935 0.0064102
0.86 0.53 -0.348638 0.00544914
0.86 0.54 -0.371978 0.00457297
0.86 0.55 -0.380891 0.00428265
0.86 0.56 -0.40315 0.0036388
0.86 0.57 -0.405579 0.00337375
0.86 0.58 -0.417627 0.00330713
0.86 0.59 -0.424056 0.00320574
0.86 0.60 -0.428617 0.00291704
0.86 0.61 -0.431779 0.00305805
0.86 0.62 -0.42999 0.00330922
0.86 0.63 -0.426976 0.00328248
0.86 0.64 -0.42815 0.00346118
0.86 0.65 -0.424723 0.00392739
0.86 0.66 -0.419328 0.00420206
0.86 0.67 -0.408254 0.00442954
0.86 0.68 -0.4022 0.00450576
0.86 0.69 -0.395373 0.00508388
0.86 0.70 -0.381951 0.00604305
0.86 0.71 -0.378121 0.00580844
0.86 0.72 -0.359437 0.0072418
0.86 0.73 -0.348301 0.00690331
0.86 0.74 -0.329496 0.00838832
0.86 0.75 -0.32521 0.00803282
0.86 0.76 -0.30611 0.00781315
0.86 0.77 -0.283385 0.00970157
0.86 0.78 -0.265174 0.0102753
0.86 0.79 -0.26157 0.00903082
0.86 0.80 -0.237898 0.0104566
0.87 0.50 -0.260783 0.00651391
0.87 0.51 -0.295678 0.00610044
0.87 0.52 -0.323105 0.00576604
0.87 0.53 -0.341646 0.00551288
0.87 0.54 -0.364375 0.00487253
0.87 0.55 -0.375564 0.00444997
0.87 0.56 -0.390931 0.0036971
0.87 0.57 -0.404669 0.00339317
0.87 0.58 -0.410188 0.00330694
0.87 0.59 -0.42244 0.00316943
0.87 0.60 -0.427782 0.00288843
0.87 0.61 -0.425178 0.00349954
0.87 0.62 -0.426994 0.00329847
0.87 0.63 -0.424282 0.00315924
0.87 0.64 -0.42351 0.00353932
0.87 0.65 -0.414582 0.00449395
0.87 0.66 -0.405959 0.0046847
0.87 0.67 -0.403359 0.00439904
0.87 0.68 -0.400387 0.00501842
0.87 0.69 -0.389831 0.00477885
0.87 0.70 -0.371213 0.00622672
0.87 0.71 -0.358641 0.00649136
0.87 0.72 -0.35698 0.00684018
0.87 0.73 -0.337039 0.00769382
0.87 0.74 -0.319189 0.00824251
0.87 0.75 -0.316026 0.00708919
0.87 0.76 -0.292952 0.00875428
0.87 0.77 -0.273664 0.00940897
0.87 0.78 -0.258375 0.00966322
0.87 0.79 -0.232837 0.0110505
0.87 0.80 -0.215039 0.013181
0.88 0.50 -0.256118 0.0070192
0.88 0.51 -0.289385 0.00646175
0.88 0.52 -0.307353 0.00552104
0.88 0.53 -0.332102 0.00521258
0.88 0.54 -0.360511 0.00487617
0.88 0.55 -0.376151 0.00447336
0.88 0.56 -0.383441 0.00391644
0.88 0.57 -0.402314 0.00345249
0.88 0.58 -0.407969 0.00287176
0.88 0.59 -0.415372 0.0028976
0.88 0.60 -0.418714 0.00314962
0.88 0.61 -0.421404 0.00313402
0.88 0.62 -0.417911 0.00366852
0.88 0.63 -0.422192 0.00342883
0.88 0.64 -0.421498 0.00367008
0.88 0.65 -0.414906 0.00416573
0.88 0.66 -0.407798 0.00464137
0.88 0.67 -0.393308 0.00498263
0.88 0.68 -0.392579 0.00516402
0.88 0.69 -0.386602 0.00503978
0.88 0.70 -0.367818 0.00632369
0.88 0.71 -0.354021 0.00705157
0.88 0.72 -0.344773 0.00687984
0.88 0.73 -0.327084 0.00728752
0.88 0.74 -0.312478 0.00897415
0.88 0.75 -0.297152 0.00874938
0.88 0.76 -0.275644 0.00909547
0.88 0.77 -0.265847 0.0094857
0.88 0.78 -0.235657 0.0111227
0.88 0.79 -0.224085 0.0115704
0.88 0.80 -0.202723 0.0128624
0.89 0.50 -0.25802 0.00713172
0.89 0.51 -0.283259 0.00656105
0.89 0.52 -0.305195 0.00547143
0.89 0.53 -0.323973 0.00502862
0.89 0.54 -0.350199 0.00442351
0.89 0.55 -0.363517 0.0043694
0.89 0.56 -0.375436 0.00357163
0.89 0.57 -0.38744 0.0035248
0.89 0.58 -0.402112 0.00335835
0.89 0.59 -0.407248 0.00291691
0.89 0.60 -0.411622 0.00318046
0.89 0.61 -0.411414 0.00342766
0.89 0.62 -0.411166 0.00321088
0.89 0.63 -0.411531 0.00375873
0.89 0.64 -0.408579 0.00415057
0.89 0.65 -0.406202 0.00457196
0.89 0.66 -0.393934 0.00516968
0.89 0.67 -0.388016 0.00573459
0.89 0.68 -0.381182 0.00487572
0.89 0.69 -0.36821 0.00610051
0.89 0.70 -0.349502 0.00670457
0.89 0.71 -0.342993 0.00720419
0.89 0.72 -0.325511 0.00821007
0.89 0.73 -0.315628 0.00842799
0.89 0.74 -0.295386 0.00948956
0.89 0.75 -0.286499 0.00879307
0.89 0.76 -0.266786 0.00916412
0.89 0.77 -0.244854 0.0108264
0.89 0.78 -0.228278 0.0118892
0.89 0.79 -0.193349 0.0135835
0.89 0.80 -0.183141 0.0149284
0.90 0.50 -0.237974 0.00694052
0.90 0.51 -0.271626 0.00644505
0.90 0.52 -0.300761 0.00608955
0.90 0.53 -0.321314 0.0050365
0.90 0.54 -0.337456 0.00473084
0.90 0.55 -0.357569 0.00459761
0.90 0.56 -0.37097 0.0038904
0.90 0.57 -0.385012 0.00345217
0.90 0.58 -0.391287 0.00323301
0.90 0.59 -0.403547 0.00327973
0.90 0.60 -0.403316 0.00352473
0.90 0.61 -0.407207 0.00318854
0.90 0.62 -0.406141 0.00370529
0.90 0.63 -0.405667 0.00424194
0.90 0.64 -0.403587 0.00414035
0.90 0.65 -0.389176 0.00477364
0.90 0.66 -0.389892 0.00525762
0.90 0.67 -0.382614 0.00519481
0.90 0.68 -0.3686 0.0065495
0.90 0.69 -0.362438 0.00612991
0.90 0.70 -0.353389 0.0067471
0.90 0.71 -0.337247 0.00810625
0.90 0.72 -0.320156 0.0078807
0.90 0.73 -0.307662 0.00827951
0.90 0.74 -0.290505 0.00875932
0.90 0.75 -0.273643 0.00874015
0.90 0.76 -0.258417 0.0106984
0.90 0.77 -0.242896 0.00935909
0.90 0.78 -0.226755 0.00998245
0.90 0.79 -0.192782 0.0124882
0.90 0.80 -0.179048 0.013465
