 1 -1.00066 0
 2 -0.999579 0.000765853
 3 -0.99838 0.00110398
 4 -0.999793 0.00147749
 5 -1.00015 0.00122432
 6 -1.00036 0.00103869
 7 -1.00143 0.00133037
 8 -1.0029 0.0018014
 9 -1.00381 0.00181607
 10 -1.0039 0.00163665
 11 -1.0043 0.00153586
 12 -1.00436 0.00140903
 13 -1.00451 0.00130867
 14 -1.004 0.00131025
 15 -1.00387 0.00122966
 16 -1.00409 0.00117304
 17 -1.00444 0.00115433
 18 -1.00473 0.00112771
 19 -1.00451 0.00109124
 20 -1.00456 0.00103787
 1 -0.998831 0
 2 -1.00447 0.00398537
 3 -1.00166 0.00350719
 4 -1.00363 0.00313225
 5 -1.00364 0.00250584
 6 -1.0031 0.00214711
 7 -1.00365 0.00191047
 8 -1.00393 0.00169218
 9 -1.00398 0.00150482
 10 -1.00376 0.00136943
 11 -1.00322 0.00134814
 12 -1.00371 0.00132222
 13 -1.00449 0.00142946
 14 -1.00414 0.00136853
 15 -1.00493 0.00148648
 16 -1.00496 0.00139394
 17 -1.00476 0.00132615
 18 -1.00484 0.001255
 19 -1.00504 0.00120383
 20 -1.00433 0.00133544
 1 -0.995964 0
 2 -1.00284 0.00486388
 3 -1.00519 0.00376572
 4 -1.00426 0.00293687
 5 -1.00482 0.00240289
 6 -1.00472 0.00200461
 7 -1.00318 0.00222977
 8 -1.00332 0.0019552
 9 -1.0037 0.00177531
 10 -1.00432 0.0017002
 11 -1.00442 0.00154863
 12 -1.0049 0.00149385
 13 -1.00476 0.00138567
 14 -1.0046 0.00129592
 15 -1.00449 0.00121454
 16 -1.00416 0.00118054
 17 -1.00446 0.00114728
 18 -1.00426 0.00110021
 19 -1.0041 0.00105507
 20 -1.00404 0.00100391
 1 -0.998405 0
 2 -1.00198 0.00252502
 3 -1.00272 0.00179024
 4 -1.00364 0.0015584
 5 -1.00418 0.00133719
 6 -1.00555 0.00167846
 7 -1.00506 0.00150904
 8 -1.00359 0.00190859
 9 -1.00418 0.00178631
 10 -1.00281 0.00206784
 11 -1.0017 0.00215449
 12 -1.00111 0.00205585
 13 -1.00187 0.00203518
 14 -1.00164 0.00190344
 15 -1.00101 0.00187685
 16 -1.00149 0.00181866
 17 -1.00167 0.00172082
 18 -1.0019 0.00164101
 19 -1.0018 0.00155768
 20 -1.00153 0.00150407
 1 -1.01235 0
 2 -1.01334 0.000698961
 3 -1.0112 0.00180799
 4 -1.00915 0.00223756
 5 -1.00825 0.00196067
 6 -1.00564 0.00289071
 7 -1.00597 0.00249649
 8 -1.0065 0.00224047
 9 -1.00628 0.00200285
 10 -1.00578 0.00186188
 11 -1.00626 0.00175199
 12 -1.00665 0.00164911
 13 -1.0067 0.00152295
 14 -1.00648 0.00142938
 15 -1.00558 0.00159544
 16 -1.0054 0.00150587
 17 -1.00555 0.00142538
 18 -1.00538 0.00135605
 19 -1.00565 0.00131107
 20 -1.00571 0.00124673
 1 -0.963857 0
 2 -0.957321 0.00462193
 3 -0.95931 0.00348309
 4 -0.957903 0.00288226
 5 -0.960101 0.00302967
 6 -0.959761 0.00254374
 7 -0.960828 0.00239379
 8 -0.961401 0.00216217
 9 -0.962941 0.00240862
 10 -0.963457 0.00222231
 11 -0.962649 0.00216232
 12 -0.963677 0.00221312
 13 -0.962895 0.00217653
 14 -0.962255 0.00211318
 15 -0.961606 0.00206951
 16 -0.961096 0.00200211
 17 -0.96286 0.00254603
 18 -0.963059 0.00241228
 19 -0.962609 0.00232678
 20 -0.962616 0.00221045
 1 -0.95368 0
 2 -0.95125 0.00171878
 3 -0.958724 0.00620953
 4 -0.961639 0.0052974
 5 -0.962327 0.00428238
 6 -0.960771 0.00384118
 7 -0.960863 0.00329355
 8 -0.961742 0.00299682
 9 -0.961049 0.00274282
 10 -0.960373 0.00255033
 11 -0.960318 0.00231908
 12 -0.959927 0.00215847
 13 -0.959776 0.00199772
 14 -0.960147 0.00188916
 15 -0.960278 0.00176779
 16 -0.95977 0.00172875
 17 -0.959737 0.00162737
 18 -0.959676 0.00153811
 19 -0.959502 0.00146697
 20 -0.96003 0.00148562
 1 -0.958125 0
 2 -0.964994 0.00485748
 3 -0.957005 0.00728237
 4 -0.95818 0.00555577
 5 -0.960268 0.00482077
 6 -0.962116 0.00435742
 7 -0.960213 0.00412971
 8 -0.960464 0.00362109
 9 -0.961105 0.00327497
 10 -0.960791 0.00296243
 11 -0.961654 0.00281581
 12 -0.962939 0.00285971
 13 -0.962583 0.00266189
