 1 0.338109 0
 2 0.327405 0.00756925
 3 0.342812 0.0135547
 4 0.321571 0.0210175
 5 0.315308 0.0177227
 6 0.313796 0.0148333
 7 0.296902 0.0201565
 8 0.274518 0.0273761
 9 0.259859 0.0279855
 10 0.258438 0.025223
 11 0.252367 0.0236493
 12 0.252558 0.0216793
 13 0.251492 0.0200379
 14 0.258516 0.0197995
 15 0.260087 0.0185418
 16 0.256981 0.0176411
 17 0.251591 0.0174075
 18 0.246991 0.0170372
 19 0.250356 0.0164695
 20 0.249168 0.0156888
 1 0.309034 0
 2 0.232996 0.0537666
 3 0.282233 0.0538607
 4 0.252436 0.0479344
 5 0.260887 0.0390854
 6 0.268084 0.0332273
 7 0.263118 0.0288493
 8 0.260228 0.0253875
 9 0.257788 0.0226836
 10 0.264886 0.021497
 11 0.271663 0.0205834
 12 0.264581 0.0200496
 13 0.252266 0.0219661
 14 0.255003 0.020567
 15 0.242461 0.0226999
 16 0.241942 0.0212871
 17 0.24517 0.0202782
 18 0.243212 0.0192459
 19 0.24024 0.018461
 20 0.247126 0.0187782
 1 0.357202 0
 2 0.263201 0.0664686
 3 0.228925 0.0524099
 4 0.251255 0.0438066
 5 0.241641 0.0360847
 6 0.244394 0.0301754
 7 0.263934 0.0315633
 8 0.26201 0.0276765
 9 0.256724 0.025101
 10 0.247722 0.0241512
 11 0.247555 0.0219562
 12 0.240281 0.0212974
 13 0.243516 0.0199034
 14 0.244721 0.0185182
 15 0.247231 0.0174529
 16 0.251564 0.0168915
 17 0.246872 0.0165368
 18 0.250193 0.015948
 19 0.253472 0.0154421
 20 0.255643 0.0148217
 1 0.317485 0
 2 0.280355 0.0262549
 3 0.270573 0.0192395
 4 0.255768 0.0193028
 5 0.249882 0.0163149
 6 0.230435 0.0223609
 7 0.240735 0.0214079
 8 0.256265 0.0237044
 9 0.252211 0.0214144
 10 0.270274 0.0257895
 11 0.281703 0.0258536
 12 0.284388 0.0238381
 13 0.274447 0.0239878
 14 0.277717 0.0224962
 15 0.285831 0.0224118
 16 0.279552 0.0218729
 17 0.277393 0.0206925
 18 0.274877 0.0196954
 19 0.275681 0.0186752
 20 0.278522 0.0179562
 1 0.131838 0
 2 0.11206 0.0139852
 3 0.141514 0.025793
 4 0.174112 0.0342225
 5 0.186341 0.0294822
 6 0.220511 0.0397063
 7 0.218487 0.0340855
 8 0.210762 0.0306878
 9 0.216338 0.02778
 10 0.225116 0.0263524
 11 0.218562 0.0247583
 12 0.212145 0.023512
 13 0.212568 0.0217072
 14 0.217871 0.0207945
 15 0.228043 0.0217539
 16 0.230367 0.0205182
 17 0.228184 0.019427
 18 0.231264 0.0185903
 19 0.227734 0.0179441
 20 0.226708 0.0170762
 1 0.478969 0
 2 0.51187 0.023265
 3 0.527102 0.0198801
 4 0.523652 0.0152064
 5 0.51123 0.0164752
 6 0.513493 0.0138838
 7 0.509511 0.0124583
 8 0.498008 0.0153172
 9 0.492509 0.014569
 10 0.489869 0.0133492
 11 0.492144 0.012328
 12 0.487143 0.012273
 13 0.490989 0.0119164
 14 0.492937 0.0112233
 15 0.493538 0.0104912
 16 0.494605 0.00988955
 17 0.484584 0.013459
 18 0.484203 0.0127167
 19 0.484732 0.0120584
 20 0.48742 0.0117511
 1 0.491009 0
 2 0.502744 0.00829838
 3 0.485508 0.0151215
 4 0.476211 0.0139089
 5 0.479877 0.0116002
 6 0.486068 0.011198
 7 0.492028 0.0110711
 8 0.484993 0.0117108
 9 0.485184 0.0104112
 10 0.494515 0.0128904
 11 0.493893 0.0117336
 12 0.493614 0.0107591
 13 0.498458 0.0109677
 14 0.497966 0.0101953
 15 0.494447 0.0101048
 16 0.494835 0.00948074
 17 0.494893 0.00892323
 18 0.495848 0.00847845
 19 0.494586 0.00812567
 20 0.491763 0.00819504
 1 0.429669 0
 2 0.451904 0.0157222
 3 0.474321 0.0210924
 4 0.480141 0.0166029
 5 0.485411 0.0140939
 6 0.481041 0.0124039
 7 0.485117 0.0112817
 8 0.491423 0.0114994
 9 0.493262 0.0103677
 10 0.492778 0.00934223
 11 0.489919 0.00891978
 12 0.484806 0.00952975
 13 0.483892 0.0088405
 14 0.485672 0.00838646
 15 0.485359 0.0078332
 16 0.484001 0.00746053
 17 0.486488 0.00742487
 18 0.488136 0.00719282
 19 0.486826 0.00693247
 20 0.486394 0.0065993
 1 0.468339 0
 2 0.479831 0.00812603
 3 0.495617 0.013982
 4 0.492664 0.0107939
 5 0.49236 0.00863937
 6 0.48193 0.0119369
 7 0.479033 0.0105773
 8 0.467962 0.0138894
 9 0.465961 0.0124894
 10 0.464133 0.0113734
 11 0.466421 0.010567
 12 0.465627 0.00971626
 13 0.467868 0.00922371
 14 0.473713 0.010251
 15 0.472807 0.00960754
 16 0.472465 0.00901317
 17 0.47334 0.0085254
 18 0.473068 0.00805612
 19 0.474457 0.00775103
 20 0.475136 0.00739312
 1 0.511232 0
 2 0.485029 0.0185288
 3 0.517597 0.0293209
 4 0.489988 0.0324854
 5 0.488408 0.0260267
 6 0.487427 0.0217074
 7 0.479003 0.0201746
 8 0.481374 0.0177915
 9 0.479867 0.0158784
 10 0.482903 0.0145779
 11 0.483476 0.0132639
 12 0.478982 0.0128976
 13 0.477638 0.0119753
 14 0.478386 0.0111433
 15 0.476278 0.0105981
 16 0.475289 0.00998172
 17 0.475851 0.00941037
 18 0.475041 0.0089223
 19 0.475981 0.00850206
 20 0.474837 0.00815354
 1 0.51885 0
 2 0.532699 0.00979271
 3 0.527019 0.00800827
 4 0.523928 0.0065758
 5 0.529408 0.00719029
 6 0.536916 0.00910391
 7 0.541533 0.00889734
 8 0.540134 0.00789443
 9 0.541924 0.00721733
 10 0.537053 0.00797132
 11 0.535246 0.00744862
 12 0.532399 0.00735198
 13 0.528664 0.0076769
 14 0.530254 0.00729133
 15 0.527408 0.00733942
 16 0.527082 0.00688796
 17 0.525147 0.00674917
 18 0.522248 0.00696909
 19 0.524086 0.00684044
 20 0.524433 0.0065072
 1 0.535927 0
 2 0.519384 0.0116978
 3 0.522301 0.00815435
 4 0.520591 0.00629258
 5 0.525567 0.00671952
 6 0.520032 0.00754272
 7 0.51811 0.00670539
 8 0.520984 0.00645379
 9 0.523796 0.00631973
 10 0.520621 0.00643616
 11 0.519495 0.00594871
 12 0.519212 0.00545973
 13 0.518263 0.00512154
 14 0.517942 0.00476576
 15 0.517894 0.00444828
 16 0.517635 0.0041778
 17 0.515598 0.00440102
 18 0.51863 0.00509498
 19 0.518524 0.00482791
 20 0.518077 0.00460718
 1 0.543711 0
 2 0.503432 0.0284814
 3 0.490486 0.0217319
 4 0.50029 0.0183779
 5 0.498997 0.0147477
 6 0.496792 0.0124535
 7 0.503086 0.0121614
 8 0.510692 0.0128006
 9 0.511436 0.0113999
 10 0.509083 0.0104998
 11 0.509524 0.00955451
 12 0.507703 0.00893024
 13 0.510139 0.00856914
 14 0.508599 0.00809418
 15 0.511903 0.0082012
 16 0.511753 0.00768999
 17 0.510443 0.00734851
 18 0.510844 0.00695122
 19 0.513452 0.00705778
 20 0.513397 0.00670511
 1 0.519552 0
 2 0.506326 0.00935256
 3 0.501442 0.0074012
 4 0.504096 0.0060082
 5 0.513363 0.00958116
 6 0.508933 0.00895023
 7 0.509456 0.00768692
 8 0.510621 0.00681381
 9 0.517958 0.00919372
 10 0.51909 0.00834382
 11 0.523002 0.00845264
 12 0.520103 0.00823036
 13 0.520133 0.00759731
 14 0.518376 0.00725504
 15 0.516587 0.00698856
 16 0.515859 0.00658961
 17 0.514684 0.00630585
 18 0.51455 0.00595694
 19 0.513982 0.00567041
 20 0.51299 0.00547298
 1 0.501231 0
 2 0.534643 0.0236256
 3 0.54674 0.0185912
 4 0.526667 0.0222843
 5 0.526009 0.0178372
 6 0.517066 0.0169585
 7 0.519131 0.014661
 8 0.516016 0.0131551
 9 0.516299 0.0116965
 10 0.520543 0.0112705
 11 0.519574 0.0102875
 12 0.520249 0.00945231
 13 0.521654 0.008829
 14 0.521573 0.00819873
 15 0.52182 0.00765589
 16 0.521565 0.00718166
 17 0.524202 0.00722723
 18 0.525575 0.00695497
 19 0.526258 0.00662239
 20 0.524531 0.00651255
 1 0.509636 0
 2 0.470558 0.0276322
 3 0.485465 0.0220795
 4 0.486758 0.0165975
 5 0.484127 0.013485
 6 0.483657 0.0112457
 7 0.480707 0.0100187
 8 0.482701 0.00896271
 9 0.480705 0.00818616
 10 0.48272 0.00761152
 11 0.484354 0.00709286
 12 0.488587 0.0076614
 13 0.489466 0.00712224
 14 0.489971 0.00663139
 15 0.490972 0.00626447
 16 0.491628 0.00590719
 17 0.490981 0.00559502
 18 0.490373 0.00531711
 19 0.490659 0.00504493
 20 0.490686 0.00479275
 1 0.45605 0
 2 0.490459 0.024331
 3 0.474749 0.0206799
 4 0.481631 0.0166155
 5 0.48522 0.0136746
 6 0.492568 0.0132233
 7 0.491513 0.0113763
 8 0.491791 0.00995769
 9 0.494184 0.0091343
 10 0.491118 0.00872046
 11 0.486697 0.00897869
 12 0.486908 0.00823294
 13 0.487544 0.00762422
 14 0.490599 0.00766706
 15 0.487399 0.00779523
 16 0.491506 0.00832024
 17 0.491511 0.00783082
 18 0.49384 0.00773444
 19 0.493184 0.00735514
 20 0.496108 0.00754649
 1 0.493179 0
 2 0.502126 0.00632627
 3 0.506952 0.00577176
 4 0.510464 0.00529033
 5 0.504625 0.00672189
 6 0.507409 0.00615124
 7 0.509548 0.00563197
 8 0.507965 0.00514558
 9 0.50868 0.00462332
 10 0.50521 0.00530591
 11 0.504005 0.00495843
 12 0.500213 0.00581741
 13 0.500192 0.00536996
 14 0.49932 0.00505659
 15 0.499509 0.00472302
 16 0.502586 0.00533667
 17 0.501346 0.00516474
 18 0.500131 0.00501887
 19 0.498434 0.00503345
 20 0.497996 0.00480078
 1 0.47623 0
 2 0.48148 0.00371211
 3 0.478746 0.0033327
 4 0.486584 0.00723364
 5 0.485618 0.00585107
 6 0.479085 0.00770294
 7 0.481922 0.00710563
 8 0.483636 0.00642079
 9 0.479279 0.00703215
 10 0.483998 0.00775235
 11 0.483054 0.00710477
 12 0.484752 0.00671259
 13 0.485961 0.00630406
 14 0.486854 0.00591676
 15 0.485686 0.00563652
 16 0.48626 0.00531343
 17 0.48426 0.00536403
 18 0.484757 0.00508896
 19 0.483514 0.00497068
 20 0.485074 0.00496099
 1 0.448883 0
 2 0.463423 0.0102812
 3 0.471059 0.00926585
 4 0.477481 0.00890101
 5 0.474812 0.00751029
 6 0.482797 0.00960723
 7 0.484892 0.00846007
 8 0.479138 0.00915216
 9 0.479094 0.00813537
 10 0.482373 0.00795553
 11 0.482084 0.00723757
 12 0.482114 0.0066345
 13 0.48603 0.00718782
 14 0.486574 0.00669494
