0 0 0
1 1 0
2 1.42408 0.010491
3 1.72731 0.0198426
4 2.01201 0.027536
5 2.24767 0.035873
6 2.44213 0.0438731
7 2.63629 0.0594911
8 2.81229 0.0555475
9 2.99028 0.06806
10 3.15503 0.0756234
11 3.32935 0.0931634
12 3.46791 0.101002
13 3.60924 0.100599
14 3.73708 0.108227
15 3.86334 0.0977181
16 4.0031 0.119397
17 4.135 0.115596
18 4.26891 0.132391
19 4.35047 0.148147
20 4.46865 0.158923
21 4.59582 0.165489
22 4.68788 0.167998
23 4.80448 0.205227
24 4.88608 0.173335
25 5.00562 0.181477
26 5.10562 0.230547
27 5.22649 0.214734
28 5.2676 0.224927
29 5.38045 0.255915
30 5.46395 0.255995
31 5.58956 0.284657
32 5.63686 0.279679
33 5.7258 0.285313
34 5.82857 0.295556
35 5.91468 0.286743
36 6.03599 0.305695
37 6.0989 0.306869
38 6.16503 0.321786
39 6.23622 0.324715
40 6.33072 0.350063
41 6.42755 0.285319
42 6.47521 0.311703
43 6.5413 0.362664
44 6.61548 0.364318
45 6.67972 0.347533
46 6.77472 0.400585
47 6.8485 0.413687
48 6.88943 0.36194
49 7.0157 0.449538
50 7.08335 0.412173
51 7.13662 0.356137
52 7.19775 0.384896
53 7.25724 0.449536
54 7.37589 0.496379
55 7.38461 0.473881
56 7.47798 0.456722
57 7.53013 0.520438
58 7.57854 0.430763
59 7.70323 0.424275
60 7.77077 0.459903
61 7.8241 0.472501
62 7.90996 0.479255
63 7.93917 0.526158
64 8.01449 0.559887
65 8.11173 0.517315
66 8.08428 0.561351
67 8.1869 0.583778
68 8.26537 0.550152
69 8.28427 0.488247
70 8.34651 0.567672
71 8.47024 0.581682
72 8.48345 0.541799
73 8.58288 0.595169
74 8.59623 0.584474
75 8.67202 0.622515
76 8.67305 0.583355
77 8.74391 0.609249
78 8.88039 0.747157
79 8.91843 0.634953
80 8.91457 0.526657
81 8.96088 0.677672
82 9.06792 0.640375
83 9.01945 0.680842
84 9.15627 0.601004
85 9.19938 0.780469
86 9.28184 0.837441
87 9.32921 0.744038
88 9.3899 0.667714
89 9.42133 0.759259
90 9.52799 0.740119
91 9.53177 0.695591
92 9.51284 0.799915
93 9.68889 0.812204
94 9.67679 0.687387
95 9.76156 0.813727
96 9.79395 0.640658
97 9.82496 0.696243
98 9.8724 0.770071
99 9.95462 0.785627
