temp_dummy
50
1.0
h_dummy
metro_dummy
20
50000

  ReadInput >> temp;
  ReadInput >> nspin;
  ReadInput >> J;
  ReadInput >> h;
  ReadInput >> metro;
  ReadInput >> nblk;
  ReadInput >> nstep;
