0 -0.795031 0.00373498
1 -0.794787 0.00341343
2 -0.794682 0.00348329
3 -0.798395 0.0030531
4 -0.796957 0.00246538
5 -0.798103 0.00297438
6 -0.801782 0.00266857
7 -0.800258 0.00224756
8 -0.801564 0.0024004
9 -0.801235 0.00274853
10 -0.801013 0.00220818
11 -0.800715 0.00271698
12 -0.799754 0.00283798
13 -0.800874 0.00327759
14 -0.797681 0.00348708
15 -0.800145 0.00282221
16 -0.79704 0.00358729
17 -0.797233 0.00327649
18 -0.797617 0.00311563
19 -0.799006 0.00297191
20 -0.799394 0.00336387
21 -0.798845 0.00381646
22 -0.798768 0.00357231
23 -0.797146 0.00359228
24 -0.796087 0.00328107
25 -0.797142 0.00325599
26 -0.796413 0.00287238
27 -0.796816 0.00319611
28 -0.798086 0.00271228
29 -0.797638 0.00317331
30 -0.800547 0.00297892
31 -0.802627 0.0035401
32 -0.80212 0.00348205
33 -0.801684 0.00355401
34 -0.797619 0.00345541
35 -0.797855 0.00329317
36 -0.800036 0.00235438
37 -0.799454 0.00315211
38 -0.796693 0.00291313
39 -0.798065 0.00313322
40 -0.798623 0.00333208
41 -0.798335 0.0030793
42 -0.797363 0.00270049
43 -0.797201 0.00277962
44 -0.801515 0.0019172
45 -0.804876 0.00201493
46 -0.801942 0.00196629
47 -0.80351 0.00221002
48 -0.803787 0.00182425
49 -0.804939 0.00214798
50 -0.801808 0.00312277
51 -0.799915 0.00275354
52 -0.801381 0.00277518
53 -0.803397 0.00282153
54 -0.803087 0.00276058
55 -0.805269 0.00302653
56 -0.802273 0.00230531
57 -0.801583 0.00209542
58 -0.80314 0.0030725
59 -0.803132 0.00313268
60 -0.804437 0.00320632
61 -0.80286 0.00295077
62 -0.801806 0.00287679
63 -0.805422 0.002406
64 -0.807573 0.00297567
65 -0.805529 0.00283383
66 -0.80616 0.00314453
67 -0.805862 0.00295667
68 -0.803567 0.00307263
69 -0.805571 0.00285388
70 -0.805221 0.00326103
71 -0.804058 0.00291887
72 -0.80307 0.00316345
73 -0.801492 0.00250875
74 -0.799531 0.00252852
75 -0.801207 0.00187585
76 -0.801708 0.00178462
77 -0.802709 0.00203362
78 -0.803186 0.00226029
79 -0.803037 0.00236936
80 -0.802866 0.00188798
81 -0.803065 0.00238795
82 -0.804101 0.00266453
83 -0.8055 0.00310452
84 -0.804973 0.00297823
85 -0.808988 0.00366422
86 -0.807441 0.00373064
87 -0.808135 0.00318449
88 -0.806995 0.00310701
89 -0.801019 0.00304524
90 -0.803749 0.00265923
91 -0.802075 0.00303354
92 -0.805292 0.0028504
93 -0.804825 0.00226839
94 -0.805767 0.00270413
95 -0.804281 0.0033945
96 -0.803478 0.00342577
97 -0.80179 0.00297466
98 -0.802514 0.00270863
99 -0.802785 0.00353649
100 -0.799866 0.00361051
101 -0.79871 0.0034402
102 -0.800426 0.00361429
103 -0.799906 0.00273334
104 -0.798932 0.00324793
105 -0.801517 0.00314561
106 -0.801153 0.00374415
107 -0.801151 0.00346088
108 -0.801145 0.00328571
109 -0.798528 0.00356306
110 -0.800103 0.003599
111 -0.801649 0.00319375
112 -0.800513 0.0038951
113 -0.801374 0.00363054
114 -0.800818 0.00387426
115 -0.80233 0.00350995
116 -0.800001 0.002775
117 -0.799268 0.00286258
118 -0.797118 0.0028525
119 -0.795404 0.00269129
120 -0.797574 0.00272255
121 -0.795352 0.00335704
122 -0.79697 0.00317428
123 -0.797732 0.0034476
124 -0.798501 0.00272115
125 -0.798941 0.0030369
126 -0.79716 0.0024173
127 -0.799808 0.00235429
128 -0.796086 0.00283986
129 -0.794994 0.00278495
130 -0.794774 0.0024717
131 -0.794759 0.00247597
132 -0.794767 0.00228742
133 -0.796522 0.00257047
134 -0.797263 0.00296732
135 -0.794279 0.00339106
136 -0.793763 0.00320306
137 -0.794259 0.00334757
138 -0.798171 0.00384344
139 -0.799022 0.00364986
140 -0.797599 0.00352344
141 -0.797699 0.00347451
142 -0.797103 0.0035564
143 -0.795518 0.00429708
144 -0.794246 0.00419755
145 -0.796993 0.00398738
146 -0.799248 0.00363628
147 -0.799742 0.00341289
148 -0.799158 0.00318317
149 -0.799537 0.00296472
150 -0.798817 0.00310289
151 -0.797502 0.00356811
152 -0.796979 0.0028609
153 -0.796531 0.0030138
154 -0.797087 0.00390048
155 -0.795797 0.0043898
156 -0.794335 0.00417967
157 -0.796536 0.0042631
158 -0.794863 0.00376132
159 -0.790796 0.0037299
160 -0.792935 0.00453442
161 -0.792028 0.00478375
162 -0.790788 0.0042777
163 -0.792277 0.00332985
164 -0.790289 0.00380736
165 -0.794693 0.00344841
166 -0.798566 0.00268055
167 -0.799031 0.00232398
168 -0.797144 0.00220326
169 -0.799795 0.00280677
170 -0.797146 0.00284093
171 -0.79548 0.00300593
172 -0.795225 0.00318844
173 -0.795329 0.00240025
174 -0.794074 0.00215284
175 -0.79279 0.00241482
176 -0.794657 0.00270996
177 -0.794628 0.00277155
178 -0.794468 0.00301401
179 -0.793428 0.00323236
180 -0.793235 0.00342493
181 -0.792652 0.00332499
182 -0.790226 0.00229225
183 -0.788376 0.00331189
184 -0.791915 0.00335155
185 -0.791307 0.00391919
186 -0.790815 0.00388025
187 -0.793602 0.00365851
188 -0.792981 0.00377949
189 -0.794694 0.00344207
190 -0.799292 0.00307949
191 -0.800042 0.0033886
192 -0.799448 0.00337694
193 -0.795251 0.00305074
194 -0.795521 0.0025864
195 -0.797312 0.00377605
196 -0.79572 0.00331877
197 -0.793962 0.00309642
198 -0.79523 0.00300912
199 -0.79734 0.00327828
